"","hh_id","part_id","panel_id","cont_id","cnt_age_exact","cnt_age_est_min","cnt_age_est_max","cnt_gender","frequency_multi","phys_contact","cnt_home","cnt_work","cnt_school","cnt_transport","cnt_leisure","cnt_otherplace","duration_multi","month","year","sday_id","dayofweek","day","wave","contacts","home","work","school","transport","leisure","otherplace","physical_contact","non_physical_contact","part_age","part_gender","part_age_group","hh_type"
"14086","HHB4_20270","B4_20270",20270,"B4_20270_001",NA,25,34,"M",2,2,1,0,0,0,0,0,1,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,0,1,57,"F","45-64",0
"14087","HHB4_20274","B4_20274",20274,"B4_20274_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,7,3,0,0,0,0,4,1,6,31,"F","25-44",1
"14088","HHB4_20278","B4_20278",20278,"B4_20278_001",NA,65,69,"M",1,1,1,0,0,0,0,1,5,5,2020,"2020.05.13",3,13,4,1,1,0,0,0,0,1,1,0,69,"F","65 and over",1
"14089","HHB4_20280","B4_20280",20280,"B4_20280_001",NA,1,4,"M",2,2,1,0,0,0,0,0,4,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,0,1,23,"M","18-24",1
"14090","HHB4_20282","B4_20282",20282,"B4_20282_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.18",1,18,4,1,1,0,0,0,0,0,1,0,29,"F","25-44",1
"14091","HHB4_20284","B4_20284",20284,"B4_20284_001",NA,25,34,"M",5,2,1,0,0,0,0,0,1,5,2020,"2020.05.17",0,17,4,1,1,0,0,0,0,0,0,1,42,"M","25-44",0
"14092","HHB4_20285","B4_20285",20285,"B4_20285_001",NA,35,44,"F",4,1,0,0,0,0,0,1,4,5,2020,"2020.05.13",3,13,4,1,0,0,0,0,0,1,1,0,52,"F","45-64",0
"14093","HHB4_20287","B4_20287",20287,"B4_20287_001",NA,45,54,"F",2,2,0,0,0,0,0,1,2,5,2020,"2020.05.13",3,13,4,2,1,0,0,0,0,1,0,2,48,"M","45-64",0
"14094","HHB4_20288","B4_20288",20288,"B4_20288_001",NA,20,24,"M",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,0,2,62,"M","45-64",1
"14095","HHB4_20289","B4_20289",20289,"B4_20289_001",NA,35,44,"F",2,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,2,0,46,"M","45-64",1
"14096","HHB4_20290","B4_20290",20290,"B4_20290_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.17",0,17,4,2,2,0,0,0,0,0,1,1,41,"F","25-44",1
"14097","HHB4_20291","B4_20291",20291,"B4_20291_001",NA,55,64,"M",1,1,1,0,0,0,0,0,4,5,2020,"2020.05.17",0,17,4,5,2,0,0,0,0,3,2,3,34,"F","25-44",1
"14098","HHB4_20293","B4_20293",20293,"B4_20293_001",NA,65,69,"M",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.13",3,13,4,1,1,0,0,0,0,0,0,1,41,"M","25-44",1
"14099","HHB4_20294","B4_20294",20294,"B4_20294_001",NA,70,74,"F",1,1,0,0,0,0,0,1,5,5,2020,"2020.05.13",3,13,4,1,0,0,0,0,0,1,1,0,78,"M","65 and over",1
"14100","HHB4_20297","B4_20297",20297,"B4_20297_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.17",0,17,4,2,2,0,0,0,0,0,2,0,48,"M","45-64",1
"14101","HHB4_20298","B4_20298",20298,"B4_20298_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.15",5,15,4,1,1,0,0,0,0,0,1,0,44,"M","25-44",1
"14102","HHB4_20300","B4_20300",20300,"B4_20300_001",NA,10,14,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,1,0,34,"F","25-44",1
"14103","HHB4_20301","B4_20301",20301,"B4_20301_001",NA,20,24,"F",4,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,2,0,49,"F","45-64",1
"14104","HHB4_20304","B4_20304",20304,"B4_20304_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,2,0,34,"F","25-44",1
"14105","HHB4_20306","B4_20306",20306,"B4_20306_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,3,2,0,0,0,0,1,1,2,55,"F","45-64",1
"14106","HHB4_20307","B4_20307",20307,"B4_20307_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,3,3,0,0,0,0,0,3,0,46,"F","45-64",1
"14107","HHB4_20309","B4_20309",20309,"B4_20309_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,1,1,61,"F","45-64",1
"14108","HHB4_20311","B4_20311",20311,"B4_20311_001",NA,45,54,"M",1,1,1,0,0,0,0,1,5,5,2020,"2020.05.14",4,14,4,3,1,0,0,0,0,3,1,2,55,"F","45-64",1
"14109","HHB4_20312","B4_20312",20312,"B4_20312_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,2,0,31,"F","25-44",1
"14110","HHB4_20313","B4_20313",20313,"B4_20313_001",NA,45,54,"M",1,1,1,0,0,0,0,0,4,5,2020,"2020.05.14",4,14,4,3,3,0,0,0,0,0,3,0,49,"F","45-64",1
"14111","HHB4_20316","B4_20316",20316,"B4_20316_001",NA,10,14,"F",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.13",3,13,4,1,1,0,0,0,0,0,0,1,50,"M","45-64",1
"14112","HHB4_20317","B4_20317",20317,"B4_20317_001",NA,55,64,"F",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,4,2,1,0,0,0,1,1,3,64,"M","45-64",1
"14113","HHB4_20318","B4_20318",20318,"B4_20318_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,1,0,54,"M","45-64",1
"14114","HHB4_20321","B4_20321",20321,"B4_20321_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,3,3,0,0,0,0,0,2,1,43,"F","25-44",1
"14115","HHB4_20322","B4_20322",20322,"B4_20322_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,1,1,51,"M","45-64",1
"14116","HHB4_20324","B4_20324",20324,"B4_20324_001",NA,25,34,"M",NA,2,1,0,0,0,0,0,4,5,2020,"2020.05.18",1,18,4,3,3,0,0,0,0,0,2,1,31,"M","25-44",1
"14117","HHB4_20325","B4_20325",20325,"B4_20325_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,5,4,0,0,0,0,1,2,3,55,"F","45-64",1
"14118","HHB4_20326","B4_20326",20326,"B4_20326_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,3,3,0,0,0,0,0,3,0,50,"M","45-64",1
"14119","HHB4_20329","B4_20329",20329,"B4_20329_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,3,3,0,0,0,0,0,1,2,61,"F","45-64",1
"14120","HHB4_20332","B4_20332",20332,"B4_20332_001",NA,35,44,"M",1,1,0,0,0,1,0,1,4,5,2020,"2020.05.14",4,14,4,1,0,0,0,1,0,1,1,0,43,"M","25-44",1
"14121","HHB4_20333","B4_20333",20333,"B4_20333_001",NA,55,64,"F",1,1,1,0,0,0,0,1,5,5,2020,"2020.05.14",4,14,4,4,4,0,0,0,0,2,2,2,60,"M","45-64",1
"14122","HHB4_20338","B4_20338",20338,"B4_20338_001",NA,55,64,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,0,2,62,"M","45-64",1
"14123","HHB4_20341","B4_20341",20341,"B4_20341_001",NA,10,14,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.17",0,17,4,1,1,0,0,0,0,0,1,0,43,NA,"25-44",1
"14124","HHB4_20343","B4_20343",20343,"B4_20343_001",NA,35,44,"M",1,1,1,0,0,0,0,1,5,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,1,1,0,39,"F","25-44",1
"14125","HHB4_20345","B4_20345",20345,"B4_20345_010",NA,45,54,"F",1,2,0,1,0,0,0,0,2,5,2020,"2020.05.14",4,14,4,1,0,1,0,0,0,0,0,1,39,"F","25-44",0
"14126","HHB4_20346","B4_20346",20346,"B4_20346_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,6,1,5,0,0,0,0,1,5,50,"M","45-64",1
"14127","HHB4_20348","B4_20348",20348,"B4_20348_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,1,0,62,"M","45-64",1
"14128","HHB4_20349","B4_20349",20349,"B4_20349_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,1,0,43,"M","25-44",1
"14129","HHB4_20350","B4_20350",20350,"B4_20350_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,1,0,55,"M","45-64",1
"14130","HHB4_20355","B4_20355",20355,"B4_20355_001",NA,45,54,"M",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.13",3,13,4,3,3,0,0,0,0,0,0,3,19,"F","18-24",1
"14131","HHB4_20356","B4_20356",20356,"B4_20356_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,1,0,52,"M","45-64",1
"14132","HHB4_20357","B4_20357",20357,"B4_20357_001",NA,45,54,"F",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,0,2,20,"M","18-24",1
"14133","HHB4_20358","B4_20358",20358,"B4_20358_001",NA,55,64,"M",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.14",4,14,4,3,3,0,0,0,0,0,0,3,76,"M","65 and over",1
"14134","HHB4_20359","B4_20359",20359,"B4_20359_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,1,1,0,0,0,0,0,1,0,59,"M","45-64",1
"14135","HHB4_20364","B4_20364",20364,"B4_20364_001",NA,45,54,"F",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.14",4,14,4,3,3,0,0,0,0,0,0,3,19,"M","18-24",1
"14136","HHB4_20367","B4_20367",20367,"B4_20367_001",NA,45,54,"M",5,2,1,0,0,0,0,0,2,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,0,2,79,"F","65 and over",0
"14137","HHB4_20369","B4_20369",20369,"B4_20369_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,1,1,0,0,0,0,0,1,0,59,"M","45-64",1
"14138","HHB4_20370","B4_20370",20370,"B4_20370_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,2,1,0,0,0,0,1,1,1,61,"M","45-64",1
"14139","HHB4_20371","B4_20371",20371,"B4_20371_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,3,1,0,0,0,0,2,1,2,64,"M","45-64",1
"14140","HHB4_20372","B4_20372",20372,"B4_20372_001",NA,65,69,"M",1,1,1,0,0,0,0,1,5,5,2020,"2020.05.13",3,13,4,1,1,0,0,0,0,1,1,0,58,"F","45-64",1
"14141","HHB4_20374","B4_20374",20374,"B4_20374_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,4,4,0,0,0,0,0,4,0,56,"M","45-64",1
"14142","HHB4_20375","B4_20375",20375,"B4_20375_001",NA,55,64,"F",1,1,1,0,0,0,0,1,5,5,2020,"2020.05.14",4,14,4,5,1,2,0,0,0,3,1,4,61,"M","45-64",1
"14143","HHB4_20376","B4_20376",20376,"B4_20376_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,2,0,49,"M","45-64",1
"14144","HHB4_20378","B4_20378",20378,"B4_20378_001",NA,45,54,"F",4,2,0,0,0,0,0,1,1,5,2020,"2020.05.14",4,14,4,2,0,0,0,0,0,2,0,2,40,NA,"25-44",0
"14145","HHB4_20379","B4_20379",20379,"B4_20379_001",NA,75,79,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.15",5,15,4,1,1,0,0,0,0,0,1,0,69,"F","65 and over",1
"14146","HHB4_20382","B4_20382",20382,"B4_20382_001",NA,55,64,"F",1,1,1,0,0,0,0,1,5,5,2020,"2020.05.14",4,14,4,2,1,0,0,0,0,2,1,1,71,"M","65 and over",1
"14147","HHB4_20384","B4_20384",20384,"B4_20384_001",NA,65,69,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,2,0,35,"F","25-44",1
"14148","HHB4_20385","B4_20385",20385,"B4_20385_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.15",5,15,4,3,2,0,0,0,0,1,1,2,45,"M","45-64",1
"14149","HHB4_20386","B4_20386",20386,"B4_20386_001",NA,25,34,"F",1,1,1,0,0,0,0,0,4,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,1,0,25,"F","25-44",1
"14150","HHB4_20389","B4_20389",20389,"B4_20389_001",NA,35,44,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,5,3,0,0,0,0,2,1,4,32,"F","25-44",1
"14151","HHB4_20394","B4_20394",20394,"B4_20394_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.18",1,18,4,3,3,0,0,0,0,0,3,0,46,"M","45-64",1
"14152","HHB4_20395","B4_20395",20395,"B4_20395_001",NA,15,19,"F",2,2,0,0,0,0,0,1,3,5,2020,"2020.05.14",4,14,4,3,0,0,0,0,0,3,0,3,27,"F","25-44",0
"14153","HHB4_20397","B4_20397",20397,"B4_20397_001",NA,35,44,"F",NA,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,1,1,42,"M","25-44",1
"14154","HHB4_20398","B4_20398",20398,"B4_20398_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,1,1,51,"F","45-64",1
"14155","HHB4_20399","B4_20399",20399,"B4_20399_001",NA,75,79,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,1,1,0,0,0,0,0,1,0,40,"F","25-44",1
"14156","HHB4_20400","B4_20400",20400,"B4_20400_001",NA,35,44,"F",2,2,0,0,0,0,0,1,2,5,2020,"2020.05.14",4,14,4,1,0,0,0,0,0,1,0,1,37,"M","25-44",0
"14157","HHB4_20401","B4_20401",20401,"B4_20401_001",NA,55,64,"F",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,0,1,34,"F","25-44",1
"14158","HHB4_20402","B4_20402",20402,"B4_20402_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.18",1,18,4,8,2,0,0,0,0,7,4,4,54,"F","45-64",1
"14159","HHB4_20403","B4_20403",20403,"B4_20403_001",NA,45,54,"M",1,1,1,0,0,0,0,0,4,5,2020,"2020.05.14",4,14,4,3,3,0,0,0,0,0,2,1,54,"F","45-64",1
"14160","HHB4_20405","B4_20405",20405,"B4_20405_001",NA,20,24,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,4,1,3,0,0,0,0,1,3,45,"F","45-64",1
"14161","HHB4_20409","B4_20409",20409,"B4_20409_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.15",5,15,4,3,3,0,0,0,0,0,3,0,34,"M","25-44",1
"14162","HHB4_20410","B4_20410",20410,"B4_20410_001",NA,10,14,"M",4,2,1,0,0,0,0,0,4,5,2020,"2020.05.14",4,14,4,3,3,0,0,0,0,0,1,2,41,"M","25-44",1
"14163","HHB4_20412","B4_20412",20412,"B4_20412_001",NA,55,64,"F",1,2,1,0,0,0,0,0,4,5,2020,"2020.05.14",4,14,4,5,2,3,0,0,0,1,0,5,31,"M","25-44",1
"14164","HHB4_20413","B4_20413",20413,"B4_20413_001",NA,35,44,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,3,3,0,0,0,0,0,0,3,32,"F","25-44",1
"14165","HHB4_20416","B4_20416",20416,"B4_20416_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.17",0,17,4,1,1,0,0,0,0,0,1,0,32,"F","25-44",1
"14166","HHB4_20420","B4_20420",20420,"B4_20420_001",NA,65,69,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,8,4,0,0,2,0,5,1,7,70,"M","65 and over",1
"14167","HHB4_20422","B4_20422",20422,"B4_20422_001",NA,75,79,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,1,0,83,"M","65 and over",1
"14168","HHB4_20423","B4_20423",20423,"B4_20423_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.17",0,17,4,4,1,0,0,0,0,3,1,3,71,"F","65 and over",1
"14169","HHB4_20424","B4_20424",20424,"B4_20424_001",NA,35,44,"M",3,2,0,0,0,0,0,1,4,5,2020,"2020.05.14",4,14,4,1,0,0,0,0,0,1,0,1,42,"M","25-44",0
"14170","HHB4_20429","B4_20429",20429,"B4_20429_001",NA,15,19,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,4,3,0,0,0,0,1,4,0,51,"F","45-64",1
"14171","HHB4_20431","B4_20431",20431,"B4_20431_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.15",5,15,4,3,3,0,0,0,0,0,3,0,45,"M","45-64",1
"14172","HHB4_20432","B4_20432",20432,"B4_20432_001",NA,55,64,"M",2,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,3,3,0,0,0,0,0,1,2,63,"F","45-64",1
"14173","HHB4_20433","B4_20433",20433,"B4_20433_001",NA,45,54,"M",2,1,1,0,0,0,0,0,4,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,2,0,24,"M","18-24",1
"14174","HHB4_20434","B4_20434",20434,"B4_20434_001",NA,70,74,"F",1,1,1,0,0,0,0,0,4,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,2,0,34,"F","25-44",1
"14175","HHB4_20435","B4_20435",20435,"B4_20435_001",NA,45,54,"F",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,5,5,0,0,0,0,0,0,5,52,"M","45-64",1
"14176","HHB4_20436","B4_20436",20436,"B4_20436_001",NA,35,44,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,2,0,39,"F","25-44",1
"14177","HHB4_20438","B4_20438",20438,"B4_20438_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.17",0,17,4,3,3,0,0,0,0,0,3,0,47,"M","45-64",1
"14178","HHB4_20440","B4_20440",20440,"B4_20440_001",NA,65,69,"M",1,2,1,0,0,0,0,1,2,5,2020,"2020.05.14",4,14,4,4,3,0,0,0,0,2,0,4,64,"F","45-64",1
"14179","HHB4_20441","B4_20441",20441,"B4_20441_001",NA,5,9,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.17",0,17,4,4,2,0,0,0,0,2,3,1,55,"F","45-64",1
"14180","HHB4_20442","B4_20442",20442,"B4_20442_001",NA,45,54,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,1,1,0,0,0,0,0,0,1,52,"M","45-64",1
"14181","HHB4_20445","B4_20445",20445,"B4_20445_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,2,0,58,"F","45-64",1
"14182","HHB4_20446","B4_20446",20446,"B4_20446_001",NA,45,54,"F",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.18",1,18,4,1,1,0,0,0,0,0,0,1,48,"F","45-64",1
"14183","HHB4_20448","B4_20448",20448,"B4_20448_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,1,0,30,"M","25-44",1
"14184","HHB4_20450","B4_20450",20450,"B4_20450_001",NA,45,54,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,1,1,0,0,0,0,0,1,0,48,"M","45-64",1
"14185","HHB4_20452","B4_20452",20452,"B4_20452_001",NA,45,54,"M",3,2,1,0,0,0,0,0,1,5,2020,"2020.05.13",3,13,4,4,2,0,0,0,0,2,0,4,69,"M","65 and over",0
"14186","HHB4_20454","B4_20454",20454,"B4_20454_001",NA,35,44,"F",NA,2,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,1,1,0,0,0,0,0,0,1,38,"M","25-44",1
"14187","HHB4_20455","B4_20455",20455,"B4_20455_001",NA,70,74,"F",5,2,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,0,2,73,"M","65 and over",1
"14188","HHB4_20456","B4_20456",20456,"B4_20456_001",NA,25,34,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,1,0,26,"M","25-44",1
"14189","HHB4_20457","B4_20457",20457,"B4_20457_001",NA,55,64,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,2,2,0,0,0,0,0,2,0,64,"M","45-64",1
"14190","HHB4_20459","B4_20459",20459,"B4_20459_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,5,5,0,0,0,0,0,1,4,49,"F","45-64",1
"14191","HHB4_20462","B4_20462",20462,"B4_20462_001",NA,35,44,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,1,1,0,0,0,0,0,1,0,37,"M","25-44",1
"14192","HHB4_20465","B4_20465",20465,"B4_20465_001",NA,25,34,"M",2,2,0,0,0,0,1,1,1,5,2020,"2020.05.14",4,14,4,4,0,0,0,0,3,4,0,4,43,"M","25-44",0
"14193","HHB4_20466","B4_20466",20466,"B4_20466_001",NA,25,34,"F",4,2,0,0,0,0,0,1,1,5,2020,"2020.05.14",4,14,4,2,0,0,0,0,0,2,0,2,28,"F","25-44",0
"14194","HHB4_20469","B4_20469",20469,"B4_20469_001",NA,55,64,"F",1,1,1,0,0,0,0,1,5,5,2020,"2020.05.13",3,13,4,1,1,0,0,0,0,1,1,0,57,"M","45-64",1
"14195","HHB4_20472","B4_20472",20472,"B4_20472_001",NA,55,64,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,1,0,64,"M","45-64",1
"14196","HHB4_20475","B4_20475",20475,"B4_20475_001",NA,70,74,"F",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,0,2,73,"M","65 and over",1
"14197","HHB4_20477","B4_20477",20477,"B4_20477_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,1,1,54,"M","45-64",1
"14198","HHB4_20478","B4_20478",20478,"B4_20478_001",NA,35,44,"M",2,1,1,0,0,0,0,1,4,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,1,1,0,40,"F","25-44",1
"14199","HHB4_20479","B4_20479",20479,"B4_20479_001",NA,65,69,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.19",2,19,4,3,1,0,0,0,0,2,1,2,60,"M","45-64",1
"14200","HHB4_20480","B4_20480",20480,"B4_20480_001",NA,20,24,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,1,0,52,"F","45-64",1
"14201","HHB4_20481","B4_20481",20481,"B4_20481_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,4,3,0,0,0,0,1,3,1,57,"M","45-64",1
"14202","HHB4_20484","B4_20484",20484,"B4_20484_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,2,2,0,0,0,0,0,2,0,52,"M","45-64",1
"14203","HHB4_20486","B4_20486",20486,"B4_20486_001",NA,35,44,"M",1,1,1,1,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,4,1,4,0,0,0,0,1,3,44,"F","25-44",1
"14204","HHB4_20488","B4_20488",20488,"B4_20488_001",NA,55,64,"F",1,2,0,0,0,0,0,1,5,5,2020,"2020.05.13",3,13,4,2,1,0,0,0,0,1,0,2,57,"M","45-64",1
"14205","HHB4_20492","B4_20492",20492,"B4_20492_001",NA,35,44,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,1,1,0,0,0,0,0,0,1,64,"F","45-64",1
"14206","HHB4_20493","B4_20493",20493,"B4_20493_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,2,2,0,0,0,0,0,1,1,56,"M","45-64",1
"14207","HHB4_20494","B4_20494",20494,"B4_20494_001",NA,35,44,"F",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,1,1,39,"F","25-44",1
"14208","HHB4_20496","B4_20496",20496,"B4_20496_001",NA,5,9,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,3,3,0,0,0,0,0,3,0,57,"M","45-64",1
"14209","HHB4_20499","B4_20499",20499,"B4_20499_001",NA,45,54,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,1,1,50,"M","45-64",1
"14210","HHB4_20500","B4_20500",20500,"B4_20500_001",NA,5,9,"M",2,2,0,0,1,0,0,0,4,5,2020,"2020.05.15",5,15,4,1,0,0,1,0,0,0,0,1,33,"F","25-44",1
"14211","HHB4_20502","B4_20502",20502,"B4_20502_001",NA,45,54,"M",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,2,2,0,0,0,0,0,1,1,47,"F","45-64",1
"14212","HHB4_20503","B4_20503",20503,"B4_20503_001",NA,25,34,"M",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.15",5,15,4,1,1,0,0,0,0,0,1,0,24,"F","18-24",1
"14213","HHB4_20504","B4_20504",20504,"B4_20504_001",NA,20,24,"F",1,1,1,0,0,0,0,0,5,5,2020,"2020.05.13",3,13,4,1,1,0,0,0,0,0,1,0,22,"F","18-24",0
"14214","HHB4_20505","B4_20505",20505,"B4_20505_001",NA,55,64,"F",1,2,1,0,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,5,3,0,0,0,0,2,0,5,66,"M","65 and over",1
"14215","HHB4_20506","B4_20506",20506,"B4_20506_001",NA,25,34,"M",5,2,0,1,0,0,0,0,5,5,2020,"2020.05.14",4,14,4,6,0,6,0,0,0,0,0,6,24,"F","18-24",1
